limit_bal,age,bill_amt1,bill_amt2,bill_amt3,pay_amt1,pay_amt2,pay_amt3,pay_0,pay_2,pay_3,sex,education,marriage,default
170309.0,25.0,0.0,97059.31963606733,25200.715832733913,58339.72948990306,23139.82001755806,52710.36508028776,8.0,3.0,-2.0,1,1,2,0
10000.0,56.0,70690.51402010009,26736.911861177796,56040.60594231594,843.475646230152,26517.404268709477,34667.10241441615,5.0,-1.0,6.0,2,1,2,0
262801.0,22.0,68325.94593325745,0.0,164232.58950603602,11056.333709612307,19525.328983425985,49078.07812057843,8.0,-1.0,6.0,1,3,1,0
95552.0,45.0,82346.97971464584,172832.74467413622,176800.14113878418,0.0,0.0,118588.34535869879,1.0,-0.0,1.0,1,1,1,1
383331.0,44.0,0.0,186853.10933609898,63405.00327040508,18705.330717467354,3067.3828107087866,8515.759322756487,8.0,3.0,4.0,1,3,3,0
47994.0,55.0,84675.46298501201,0.0,109552.64786854258,16063.10139189925,0.0,47457.812453892904,3.0,3.0,3.0,1,2,2,0
10000.0,35.0,102604.2469431403,55688.524713187384,25261.462394841263,6613.871059003601,91277.37681293699,0.0,8.0,1.0,-2.0,2,1,2,1
337239.0,22.0,0.0,204845.51226792604,12288.100226114919,23612.676265837767,78010.90077749419,10088.313044215058,8.0,1.0,-1.0,1,3,3,0
500000.0,51.0,0.0,341982.28631218034,24954.440554863395,43481.86529915968,0.0,0.0,7.0,-2.0,6.0,2,3,1,0
10000.0,57.0,3405.135813832734,0.0,98935.4409278904,4737.793968191972,118196.87119730642,26363.99970651715,-2.0,3.0,0.0,1,3,3,1
10000.0,24.0,141995.80945994938,0.0,23344.876691714366,39347.55541022346,65760.54279888756,35176.94351591541,8.0,3.0,-2.0,2,1,2,1
226046.0,21.0,52075.26228512445,57095.72852288057,49259.016021069634,29770.237540394293,63741.90799162083,131982.19252532773,8.0,0.0,1.0,1,3,3,0
247747.0,60.0,15489.520001232231,169419.85605757992,74621.70802575811,1505.4163860958688,27232.781971863908,0.0,-2.0,0.0,8.0,1,4,2,0
120017.0,21.0,21294.3697955182,0.0,87479.1892753412,37435.409248238444,153312.44378474032,80962.55263698983,5.0,2.0,-2.0,2,2,2,0
10000.0,31.0,114271.10051482407,44717.81799962252,6198.926906619985,0.0,15305.01476283509,0.0,7.0,-1.0,4.0,2,4,2,0
337096.0,29.0,0.0,15998.483331549854,81879.54220385835,20131.740043179787,159543.7081243888,44180.80426653489,8.0,1.0,3.0,1,3,1,0
30204.0,55.0,111814.39011356677,128046.31848463575,61728.56916623165,10315.4890677822,31297.45286880697,58422.12070684082,-2.0,1.0,4.0,2,2,2,0
88184.0,43.0,130603.76644771615,169829.55273995746,7907.566105617363,35871.11459573542,0.0,10578.564176173542,1.0,1.0,5.0,1,4,3,0
380587.0,21.0,0.0,197611.98651694594,88193.05451004556,18460.95686159949,49242.166202388195,0.0,8.0,0.0,-0.0,2,4,2,0
129109.0,21.0,33610.727543058,61808.18369388586,78897.91882428667,17643.31682552112,99351.51451431341,0.0,8.0,-2.0,4.0,2,1,1,0
196618.0,47.0,2474.013459711903,24474.788537379514,84229.58310856497,41118.643945059914,135379.157778523,61481.320196428256,4.0,3.0,6.0,1,4,3,0
222790.0,56.0,53966.90605031692,263426.943569103,64390.49937673485,38695.75443409523,0.0,121400.92616484205,-2.0,1.0,-2.0,2,1,1,1
10000.0,42.0,8562.392147581872,0.0,39589.424363787344,5513.876257457543,134495.34131248458,35121.484049623774,4.0,1.0,1.0,1,1,1,0
10000.0,62.0,0.0,0.0,88627.63848999288,28887.132398292786,95427.85366825768,8845.478917110433,-2.0,1.0,-0.0,1,1,1,0
162484.0,48.0,0.0,65123.58215887138,162697.7407929218,43127.774850322596,17392.183667373927,25363.218178191324,8.0,2.0,3.0,1,2,1,0
240052.0,21.0,0.0,131566.9372100516,62021.35130016069,21656.891220674162,160000.0,0.0,7.0,-2.0,5.0,1,4,1,0
130469.0,22.0,50656.587960923105,106856.4009072388,101969.99513275603,21169.118727058285,26724.370853444445,14623.334470551097,8.0,0.0,6.0,2,3,1,1
500000.0,39.0,11080.94921088565,291914.23162362666,32208.037175266036,29296.049987790808,0.0,88685.25850587046,-2.0,2.0,3.0,1,3,3,0
77043.0,48.0,120834.87895813101,144074.66684931362,205256.46458224722,16830.82189312447,0.0,0.0,2.0,1.0,6.0,1,1,2,0
165608.0,47.0,133608.26222036273,191147.6999951176,80387.012871828,17835.222876783777,0.0,43270.12304610995,-2.0,-0.0,2.0,2,3,1,0
199853.0,34.0,0.0,103367.48069791181,75185.51700312912,0.0,0.0,0.0,8.0,2.0,3.0,1,2,2,0
120979.0,21.0,0.0,156037.74093606762,94456.3767771288,14599.881822891262,80310.96332057848,0.0,8.0,1.0,2.0,2,2,3,0
136501.0,37.0,15981.811224377525,0.0,191791.0359865204,30766.648127642424,160000.0,65755.38535610697,8.0,1.0,6.0,1,2,3,0
255903.0,43.0,27803.132177775216,141215.52062704138,0.0,29259.384633407546,0.0,1550.8697316228827,5.0,3.0,8.0,2,1,1,0
209854.0,56.0,69679.26680180531,0.0,183764.81034858286,26518.92489400864,50450.57474950662,57510.49471828764,6.0,5.0,4.0,2,4,1,0
239786.0,27.0,79574.13667617494,86247.67459031397,58424.957700308856,0.0,88547.91838803639,112095.3256193749,8.0,3.0,4.0,2,3,3,0
294797.0,44.0,14785.51176760521,53527.29093731241,0.0,21661.017030272225,49566.24966573708,39909.3535580294,8.0,1.0,3.0,1,2,2,0
73091.0,21.0,78455.24130734384,64528.34726705444,150589.86026850538,68358.16260405294,15340.51232162077,0.0,5.0,0.0,2.0,1,1,3,0
10000.0,27.0,76747.12804005275,0.0,160969.5389175287,25937.664168922274,79836.67087398097,1325.7635083478417,8.0,3.0,6.0,2,4,1,0
300862.0,46.0,18148.83266880463,20703.290541805785,98776.31332309356,32217.34934736106,53531.53199637855,55750.4140382312,-2.0,5.0,-1.0,1,2,1,0
175766.0,33.0,0.0,119335.54631001252,83763.12189924027,23358.142631483657,30425.84029384481,0.0,8.0,4.0,1.0,2,2,2,0
263780.0,40.0,0.0,217023.2638505103,164235.72634004787,53690.087736465866,51046.31289566847,25605.099156966895,8.0,1.0,8.0,1,3,1,0
376703.0,21.0,37123.916437979606,296768.06675916084,81236.63225322476,0.0,13118.809104657063,0.0,4.0,5.0,-0.0,2,1,3,0
31322.0,38.0,67415.12464545983,34410.51186756447,5593.186071258067,0.0,54134.390756989225,22285.19389377512,8.0,1.0,2.0,2,3,3,1
10000.0,36.0,190665.72867959557,0.0,183726.65999517404,19135.06146789764,0.0,113419.33866279532,8.0,2.0,0.0,1,4,1,0
253871.0,21.0,0.0,118207.0508212288,117632.42388178037,4109.444573101957,56513.00225133021,0.0,8.0,5.0,-2.0,1,2,2,0
10000.0,64.0,58812.470340669024,95330.16656573093,72224.56767477309,8049.237192036244,0.0,84009.02103617605,5.0,-1.0,-1.0,2,1,2,1
463521.0,58.0,0.0,214845.20275069633,35627.03303986147,31767.539827074186,52916.47201639855,0.0,-2.0,1.0,5.0,1,1,2,0
356219.0,23.0,290454.87972394296,302087.2601426952,45361.69935460629,21064.133725554417,0.0,92991.29643634126,-2.0,2.0,-2.0,2,1,2,1
43576.0,21.0,88204.87975090269,0.0,115804.28696446255,17038.160930871225,156499.90657121662,102372.16781044194,0.0,-1.0,-1.0,1,3,2,0
10000.0,48.0,116725.65133601284,124807.20804412561,131547.09489108968,18920.825262738745,59998.57896674667,2526.6478391384044,4.0,1.0,1.0,2,2,3,1
392276.0,37.0,0.0,78684.63166192501,64540.027962033164,13450.660575253707,24156.221346106424,67395.94572841568,-2.0,2.0,-2.0,2,1,1,0
10000.0,48.0,49699.54764105161,0.0,65537.76165999514,39093.962702671415,144727.52027045997,56643.17925264129,-2.0,0.0,1.0,1,3,1,0
280375.0,28.0,13962.552961059366,0.0,0.0,6234.329853723057,40232.460220028464,76311.26942657355,8.0,2.0,-2.0,2,1,3,0
263255.0,21.0,0.0,0.0,103912.20213881365,25196.310676224934,151493.97016982676,87465.46107344383,8.0,-0.0,2.0,1,2,3,0
302506.0,23.0,6097.415310894619,228886.63995426425,87008.3051487914,9914.520148098945,0.0,0.0,5.0,5.0,-1.0,2,4,2,0
100209.0,58.0,0.0,3867.2763532504323,65813.58620035842,878.9805644776898,26716.065082638983,0.0,8.0,-0.0,6.0,1,1,3,0
339061.0,33.0,51368.33488002818,114310.87486508458,119439.5623764224,0.0,0.0,62811.6184555862,6.0,-2.0,0.0,1,1,1,0
85884.0,45.0,0.0,0.0,7931.854386756924,13842.113541311259,113669.72233268304,42950.41120969113,8.0,0.0,6.0,1,2,3,0
90898.0,51.0,0.0,0.0,76763.28501587213,6758.082107671336,160000.0,44448.08885169776,8.0,3.0,2.0,1,3,3,1
405206.0,46.0,0.0,274175.6504141268,131495.93298783238,0.0,32389.41216385198,57800.672118193186,-0.0,1.0,5.0,1,1,1,0
47585.0,28.0,98601.97955962515,64027.51980609515,35656.505206744834,19068.889973537945,0.0,0.0,8.0,0.0,2.0,2,4,1,0
78960.0,42.0,14414.976901776216,146417.31703580776,82054.87600272357,0.0,0.0,0.0,4.0,2.0,-1.0,1,1,2,0
490130.0,21.0,0.0,202459.58542834275,81148.06919923806,7241.423008803222,5605.024827314193,6966.721097683703,4.0,4.0,7.0,2,4,3,0
364454.0,37.0,0.0,201356.12960946813,97189.48089241977,10779.722450699526,6563.1132322344565,4248.309672712394,5.0,-1.0,3.0,1,3,1,0
10000.0,53.0,302731.2220282153,85749.03242508737,7559.88486563132,47512.24413744273,0.0,103738.49051919863,-2.0,2.0,-2.0,1,1,2,1
44138.0,54.0,33120.05781983489,29032.17691949344,131669.43287120466,4298.908072505363,82117.92512708825,67020.80528555316,5.0,6.0,7.0,2,1,3,0
158804.0,31.0,186890.47577134642,0.0,102576.666556816,22834.515742068157,0.0,46594.01244449972,8.0,0.0,6.0,2,1,1,0
286146.0,21.0,0.0,104719.2298127114,29496.6492281619,18440.394952072722,54045.831571853814,0.0,8.0,-0.0,5.0,1,2,2,0
341684.0,30.0,0.0,243563.0540910589,115513.81885855933,0.0,98938.40918515877,14520.427954247392,8.0,2.0,5.0,1,2,1,0
10000.0,61.0,287577.5033978275,130538.08021719939,75344.63091065602,34687.29262075836,0.0,40808.68420863364,-2.0,2.0,6.0,2,3,1,0
409013.0,50.0,0.0,166476.56366641622,40207.75009823101,0.0,0.0,26620.193666145613,8.0,3.0,4.0,2,2,2,0
304915.0,21.0,0.0,0.0,152770.7699214478,0.0,145416.49470739064,0.0,-2.0,-1.0,-0.0,2,3,1,1
473192.0,41.0,0.0,37921.05130796379,43720.306930406325,18987.737582659473,101952.42134939457,0.0,5.0,-1.0,1.0,1,2,1,1
10000.0,21.0,209286.41917358237,0.0,109042.45247079837,31513.526914533602,143037.3209648924,0.0,8.0,1.0,-2.0,1,2,3,1
10000.0,38.0,100731.73824080726,0.0,119487.79821489492,0.0,160000.0,0.0,8.0,2.0,-1.0,2,2,1,1
10000.0,24.0,45258.602394901274,0.0,76615.49951585995,7612.729367127657,160000.0,0.0,8.0,-0.0,8.0,2,2,3,1
10000.0,21.0,220389.51154761083,127555.08801898023,19515.737163844366,4813.509685777088,54892.484450501615,0.0,-2.0,3.0,2.0,1,4,1,0
103699.0,58.0,33586.850561939515,245378.49392032242,106912.7471316292,0.0,0.0,54440.6653202582,-2.0,-0.0,1.0,1,1,2,0
10000.0,53.0,0.0,172113.74270854428,20946.029756492455,7480.282370567957,0.0,0.0,8.0,2.0,7.0,1,2,3,0
55106.0,59.0,38758.75864620705,33275.09952254509,61871.963506970984,0.0,0.0,0.0,-2.0,1.0,1.0,2,4,2,0
10000.0,42.0,188989.57478648808,0.0,144728.8652393468,0.0,32658.610511562576,17456.170376988368,-0.0,-1.0,6.0,1,3,2,0
318477.0,30.0,22430.407524840746,244059.71216968287,86510.38382775303,31794.582445016837,0.0,0.0,2.0,2.0,6.0,1,1,3,0
10000.0,21.0,41272.73833311754,0.0,21619.0033362427,12041.31824853642,156626.42153602626,0.0,8.0,-1.0,3.0,1,4,1,1
152378.0,33.0,5343.008297237691,178330.351216109,111922.68044314501,6383.363121399816,52348.44989375775,0.0,4.0,3.0,1.0,2,1,3,0
240239.0,44.0,68746.9349792596,86191.44116299012,2615.143280061151,2850.1970836264645,65186.336919339104,20499.950197775688,8.0,2.0,8.0,1,1,3,0
10000.0,46.0,29005.358119484023,37230.7247495413,129817.8236146569,0.0,0.0,82864.8571988699,6.0,2.0,2.0,1,2,3,1
267174.0,43.0,0.0,133611.3119257091,56481.67110521338,0.0,49122.58329329459,94806.75455354725,-2.0,1.0,-0.0,1,3,2,0
10000.0,40.0,154445.1251808778,0.0,102366.4315465079,23641.21161546187,78808.05115978536,29253.418717855257,0.0,-0.0,0.0,1,1,2,1
10314.0,45.0,37548.580867053446,0.0,117752.67110168608,31212.912242129525,22514.697277707084,0.0,8.0,3.0,8.0,2,4,2,0
328568.0,32.0,5966.585751521248,203987.20813040982,1970.7547148314334,24543.358209418737,0.0,0.0,8.0,4.0,2.0,1,1,2,0
219162.0,54.0,0.0,126481.7299361937,128263.98121429232,25841.71540993833,0.0,42396.788954938274,8.0,5.0,4.0,1,4,3,0
180812.0,29.0,0.0,180622.41216998425,100723.80209576835,18490.519170014577,27567.79835912098,0.0,3.0,-2.0,0.0,2,1,3,1
138537.0,47.0,61383.83063899707,0.0,39040.614783170524,15940.074088478867,108589.8644086764,15586.15014752802,8.0,0.0,8.0,1,2,1,0
10000.0,46.0,131634.61201564007,14590.00994123736,148385.95317748174,27194.786359883226,32618.399328753207,45516.193032087,7.0,-1.0,1.0,2,3,1,0
79467.0,44.0,67973.55670701567,45127.50772176011,100188.43585455485,17538.90561440535,18729.85201200323,74002.39879810142,-2.0,2.0,-0.0,2,2,3,0
63478.0,69.0,0.0,5351.953428166635,67958.95929398591,23425.619998822858,57811.52414069761,51137.96125650408,-2.0,-1.0,2.0,1,3,2,0
316254.0,28.0,74070.54589613556,102833.76967054028,37428.25905455084,6498.292785910764,0.0,36711.27215982367,8.0,0.0,4.0,2,3,2,0
256030.0,21.0,0.0,91901.70097012885,84621.5618606188,0.0,126974.41927084506,18316.8001488176,8.0,3.0,2.0,1,3,1,0
168389.0,34.0,0.0,4398.928907513997,136732.94999029825,19096.939757959746,127208.33409101237,92590.55907904984,1.0,1.0,-1.0,2,2,1,0
104867.0,29.0,48760.92013848537,75573.35743469751,107253.05801940599,25976.993895788903,21157.497075813,31427.402420925315,8.0,1.0,1.0,1,4,2,1
22911.0,57.0,0.0,160602.55447638023,24464.032089432265,27246.57171722797,0.0,0.0,6.0,6.0,-1.0,2,3,3,0
155196.0,67.0,34878.844875375864,0.0,138698.15068360668,0.0,82402.09794899457,0.0,6.0,-2.0,8.0,2,2,3,0
292462.0,28.0,82495.70061623033,82054.35129233116,64675.01324513007,15542.533391042783,3670.385545751393,41698.14556853703,8.0,4.0,4.0,2,3,3,0
87256.0,21.0,74540.1518102382,0.0,63923.921714896795,34886.011013168856,104729.6225326986,9199.949842122196,8.0,1.0,5.0,1,4,1,0
10000.0,21.0,3590.878936008943,9725.61689939766,58811.30893361734,50111.196187981215,140125.41208134405,0.0,8.0,0.0,-2.0,1,4,1,0
324787.0,72.0,26885.185384299948,280109.72999384726,32133.502362935185,3459.3540676014854,0.0,63698.27540952021,-2.0,-0.0,5.0,1,3,2,0
157836.0,54.0,0.0,126445.81519090536,66653.54354977659,0.0,62700.05032023607,45593.80805577035,-2.0,1.0,5.0,1,4,2,0
19808.0,30.0,123639.50558076304,39271.66200054219,106566.64773346655,20296.831171832906,0.0,0.0,8.0,-2.0,1.0,2,4,1,0
10000.0,23.0,176523.12176141614,18151.88065984044,82527.75557170466,28857.67383912979,119292.2700737648,8237.561834140111,0.0,-0.0,-2.0,1,2,2,1
353357.0,29.0,0.0,0.0,127349.8057243746,0.0,103948.40794373587,142289.8012045985,8.0,1.0,0.0,2,3,3,0
81440.0,24.0,14322.569823555503,34414.07988954298,38732.28725302711,27365.74122645337,69854.45420880252,0.0,8.0,-2.0,-1.0,2,1,1,0
337319.0,21.0,144348.70929330992,315476.6813191239,106809.91831131114,46076.34034154801,0.0,0.0,-2.0,-1.0,-1.0,1,2,3,0
122117.0,42.0,0.0,65661.9744663206,121767.61149724793,18764.58817988257,100102.94558775635,33229.68559201675,-2.0,-2.0,0.0,1,4,2,0
90979.0,52.0,42846.341980582285,0.0,131666.7604705456,41088.89886291789,0.0,33052.01445357695,-2.0,3.0,-1.0,2,2,2,0
146878.0,21.0,71252.11470228477,127461.01260657806,175543.65163196082,35750.02313151982,64197.87162949451,0.0,6.0,3.0,0.0,1,4,2,0
10000.0,58.0,123854.19126970635,61667.36148298924,85317.50148886628,41696.73849923652,0.0,46728.07833066321,-1.0,-2.0,1.0,1,2,3,0
307299.0,32.0,236913.61460983218,101797.29189543946,37647.42314965492,52863.01185903191,0.0,53285.8155855162,-2.0,-1.0,-2.0,2,1,2,1
145625.0,44.0,18134.544765518862,77724.16290753314,70653.48760296708,11333.076735944018,43878.9131323348,82654.34744092131,1.0,-0.0,2.0,2,1,1,0
10000.0,27.0,145355.88837866206,0.0,0.0,74590.72009708382,124882.22654916874,28302.436038019412,8.0,1.0,-2.0,1,3,1,1
403826.0,21.0,0.0,205111.82452736716,68448.01636175283,1276.3427489262394,24548.43702802393,0.0,8.0,3.0,1.0,1,2,3,0
361544.0,21.0,0.0,261517.61374036985,38141.66679528382,44522.82656266346,160000.0,32280.30711227169,-2.0,2.0,3.0,1,3,1,1
258141.0,57.0,0.0,88771.27341023833,160483.73000908474,16295.80192245181,0.0,21334.759023021263,6.0,0.0,5.0,2,1,3,0
155295.0,60.0,14585.225643603233,139306.8513466623,60400.53746297856,74824.81834613855,0.0,25024.73004400095,-2.0,-1.0,3.0,2,2,2,0
23493.0,49.0,115104.57498300003,0.0,117475.18896861735,22311.539047987524,0.0,0.0,7.0,0.0,6.0,2,1,1,0
193896.0,35.0,0.0,62668.81318847161,185815.44411111897,13476.487583534057,45623.668344599035,11272.429340381084,8.0,2.0,5.0,2,2,1,0
477799.0,53.0,0.0,342871.30991285294,100607.89660649463,0.0,0.0,38597.99567054278,-2.0,2.0,8.0,2,4,3,0
162214.0,21.0,0.0,120341.69604733822,159040.2163484778,47842.75395097303,83689.24626391083,0.0,8.0,2.0,3.0,1,1,1,0
175505.0,21.0,0.0,0.0,74817.45157401715,26096.013687972936,22452.137658879157,0.0,8.0,3.0,8.0,1,3,1,0
365218.0,60.0,0.0,306174.37280820945,122182.41431112589,46697.95647381243,0.0,0.0,-0.0,1.0,5.0,2,1,1,0
106102.0,21.0,0.0,76764.24005441755,0.0,39833.156423654626,112396.31729629157,0.0,8.0,3.0,-0.0,2,3,2,0
221826.0,22.0,0.0,227448.389404787,61563.66097894534,33943.73157888808,20031.203464542243,0.0,5.0,2.0,-2.0,2,4,3,0
10000.0,21.0,111539.74578120794,0.0,124203.88826167435,34608.12603426333,128162.54821447763,0.0,8.0,1.0,-0.0,1,2,1,0
45884.0,37.0,40227.12908563902,94310.22298764596,99503.34850836781,24039.08120194629,13482.231432025252,0.0,6.0,0.0,4.0,1,1,3,0
156835.0,35.0,195212.61323140014,158246.02794376266,110467.38100196605,37367.30999232351,0.0,79719.66533564444,1.0,0.0,1.0,1,3,3,1
290497.0,29.0,0.0,221519.61631987602,56050.70422572733,32005.624276845665,0.0,0.0,-2.0,3.0,5.0,1,2,1,0
285435.0,42.0,0.0,131081.56799916996,143089.09335926088,43704.82719634977,0.0,0.0,8.0,4.0,7.0,2,4,1,0
118727.0,62.0,7156.89689820604,84880.36461496618,65211.231578445804,40563.602649534936,38315.76726654207,61373.37443619966,3.0,3.0,6.0,2,4,2,0
65306.0,49.0,40986.251703774775,0.0,59370.54358696402,62514.11041417224,0.0,3869.070363641771,8.0,2.0,8.0,1,3,1,0
10000.0,56.0,220864.41196764837,0.0,104240.37779951718,47283.76360083323,0.0,64170.54410690093,8.0,1.0,4.0,1,3,1,0
10000.0,48.0,88640.49309877507,0.0,93477.28600347963,4899.866961018219,73248.83915716894,45885.4272428446,-1.0,3.0,2.0,2,3,2,0
10000.0,59.0,82439.88533761071,0.0,30169.648272739578,25138.47236415088,133619.48419781346,18496.633824519173,1.0,-1.0,5.0,1,3,3,0
270531.0,55.0,32608.591821361384,354287.7316381726,26847.370763223757,31569.619401264124,0.0,50664.263156534726,4.0,3.0,7.0,2,2,3,0
133269.0,21.0,38800.90418343012,0.0,81951.79216312707,12530.389704617803,106649.38138532173,48445.10347631126,8.0,-2.0,5.0,2,4,2,1
263650.0,37.0,181388.10107543092,149958.67749594816,130966.09447333906,6203.0582831066695,0.0,102743.0204295603,-2.0,-2.0,-2.0,1,2,1,1
122184.0,55.0,14215.475666559265,60308.07728642999,33516.28115360173,0.0,0.0,0.0,8.0,-0.0,4.0,1,1,1,0
152806.0,31.0,0.0,0.0,88678.27158841357,18420.793273291714,66082.40689670801,66347.61412545966,8.0,-1.0,0.0,2,3,2,0
10000.0,21.0,57206.219395001666,0.0,234539.67319917877,25018.117892207956,66155.30787962061,0.0,8.0,3.0,3.0,2,3,1,0
81753.0,21.0,133265.858799629,201882.41552991097,79674.96005453776,29865.446885477435,14668.216639265562,62555.65732868877,1.0,1.0,-0.0,1,4,2,1
86034.0,59.0,0.0,87584.29454117254,51775.85000467625,37454.755408126664,54615.118774065195,22513.45691258032,6.0,-2.0,8.0,2,2,3,0
112261.0,60.0,201218.32592641987,167307.25070206658,2915.5418540459214,19879.03231559215,0.0,5240.991237099683,-2.0,3.0,8.0,2,2,3,0
162862.0,55.0,83493.41507691906,20285.303025390967,29602.2762908394,0.0,0.0,88142.00641306548,-2.0,1.0,-2.0,2,3,1,1
10000.0,22.0,100176.29599937666,0.0,143825.2242330274,18402.824848718206,51323.86811525954,0.0,8.0,2.0,7.0,1,2,1,0
208203.0,35.0,33365.58530261107,182581.6805290131,1463.4320903435582,17015.5767473206,0.0,0.0,4.0,2.0,-2.0,2,4,1,0
471723.0,30.0,18591.77841473336,677.4560579590907,70625.724285944,51643.97491549424,32153.163618268918,77203.17197639738,8.0,3.0,-2.0,2,2,2,0
282822.0,42.0,3055.951389767579,172525.98640011332,156071.96138903918,37602.08718295809,0.0,100681.44119349163,-1.0,-2.0,-2.0,1,4,1,1
320083.0,21.0,99853.637170253,0.0,15666.188336957923,24447.019704423838,11093.083786627016,74776.78673696436,8.0,-0.0,-2.0,1,2,3,0
226851.0,30.0,388.28299984177283,133405.01087785827,85103.8891678686,22570.701228000562,45639.7788724947,0.0,3.0,2.0,-0.0,2,1,3,1
94232.0,43.0,92584.53295189973,162290.21861587686,7692.816290296061,12952.262306242917,13170.859022401935,35300.24523413168,-2.0,2.0,4.0,1,4,1,0
311354.0,28.0,85185.5424767021,74241.6271589966,95537.85400686804,56398.14974794969,0.0,101499.51103293123,8.0,2.0,-2.0,1,3,2,0
158200.0,36.0,41014.48753127006,15889.271521348615,64830.45172885152,1469.6050726166868,69810.84222520559,72292.88856855352,7.0,1.0,7.0,1,3,2,1
175217.0,38.0,0.0,82759.95113299353,73430.98661683613,14352.39313370605,104654.57436589422,66802.10706406356,8.0,1.0,5.0,2,3,1,0
270732.0,21.0,125547.94541890075,192554.59337541618,97512.3624033561,8869.018857648156,0.0,44024.52060618209,1.0,0.0,1.0,2,2,3,1
59980.0,36.0,76500.91655336333,44921.23811673674,125596.56832462293,9433.960824110829,0.0,0.0,8.0,1.0,1.0,1,4,3,0
118732.0,40.0,7292.759570179413,69448.90978578836,25645.08486270743,39992.40888142694,24381.106648534,1656.432843302473,8.0,3.0,5.0,2,2,1,0
209338.0,21.0,0.0,69563.08269242749,114256.55454681654,6604.496265213942,60287.543669580446,0.0,8.0,3.0,3.0,1,4,2,0
500000.0,40.0,0.0,334610.4240196499,0.0,0.0,74029.02469460628,111845.8467414328,3.0,3.0,3.0,2,2,2,0
10000.0,41.0,89440.19537875749,0.0,129881.84197624298,8854.744892008235,0.0,0.0,8.0,3.0,-2.0,2,1,1,0
32368.0,72.0,215032.04242188123,135379.77781210493,0.0,29021.27926157516,0.0,49883.60812773123,-2.0,-2.0,7.0,2,1,1,0
295143.0,32.0,14360.621594065808,133904.7254426773,19967.54449372105,35122.38548006746,0.0,33141.148886355935,3.0,4.0,1.0,1,4,1,0
226948.0,55.0,26480.049043342828,110747.81324578432,66504.6962876465,10247.724645947088,0.0,52386.381010947654,4.0,4.0,1.0,2,3,3,0
432727.0,37.0,0.0,159675.44035642198,36484.56059871727,0.0,23006.27190194402,38463.29327645633,8.0,0.0,-0.0,1,2,2,0
103225.0,70.0,0.0,92071.27949245166,111489.20588872812,19024.332159374277,132473.82252168184,7656.794637830655,-2.0,-0.0,6.0,2,4,3,0
10853.0,33.0,205822.70040095327,137109.58681214883,61390.2782379753,0.0,0.0,0.0,-2.0,-2.0,-2.0,1,3,1,1
317541.0,27.0,0.0,50328.012267524886,109500.39472286924,0.0,0.0,11442.50811192557,8.0,2.0,8.0,1,3,2,0
